LABEL,WORD,CAP,NUM,LOC,PREF,PREP,SUFF
B-PURCHASER,Baker,1,0,0,0,0,0
I-PURCHASER,International,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-ACQUIRED,Star,1,0,0,0,0,0
I-ACQUIRED,Oil,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Gas,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-DLRAMT,57,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
I-DLRAMT,cash,0,0,0,0,0,0
B-PURCHASER,United,1,0,0,0,0,0
I-PURCHASER,Coal,1,0,0,0,0,0
I-PURCHASER,(Canada),0,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-SELLER,Carling,1,0,0,0,0,0
I-SELLER,O'Keefe,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,sold,0,0,0,0,0,0
B-ACQUIRED,DTD,1,0,0,0,0,0
I-ACQUIRED,ENTERPRISES,1,0,0,0,0,0
I-ACQUIRED,INC,1,0,0,0,0,0
B-PURCHASER,EaglesLair,1,0,0,0,0,0
I-PURCHASER,Development,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,assumed,0,0,0,0,0,0
I-STATUS,control,0,0,0,0,0,0
B-ACQUIRED,certain,0,0,0,0,0,0
I-ACQUIRED,producing,0,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,non-producing,0,0,0,0,0,0
I-ACQUIRED,natural,0,0,0,0,0,0
I-ACQUIRED,gas,0,0,0,0,0,0
I-ACQUIRED,properties,0,0,0,0,0,0
B-ACQLOC,southwestern,0,0,1,0,0,0
I-ACQLOC,Saskatchewan,1,0,1,0,0,0
B-SELLER,Canadian,1,0,0,0,0,0
I-SELLER,Natural,1,0,0,0,0,0
I-SELLER,Resources,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-ACQUIRED,WTRK,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,radio,0,0,0,0,0,0
I-ACQBUS,station,0,0,0,0,0,0
B-ACQLOC,Philadelphia,1,0,1,0,0,0
B-DLRAMT,13.8,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Malrite,1,0,0,0,0,0
I-PURCHASER,Guaranteed,1,0,0,0,0,0
I-PURCHASER,Broadcast,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
I-PURCHASER,L.P.,1,0,0,0,0,0
B-SELLER,Cox,1,0,0,0,0,0
I-SELLER,Enterprises,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,Rubbertech,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Broker's,1,0,0,0,0,0
I-PURCHASER,Choice,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
B-ACQUIRED,United,1,0,0,0,0,0
I-ACQUIRED,Asian,1,0,0,0,0,0
I-ACQUIRED,Bank,1,0,0,0,0,0
I-ACQUIRED,Bhd,1,0,0,0,0,0
B-PURCHASER,Malaysia's,1,0,0,0,0,0
I-PURCHASER,central,0,0,0,0,0,0
I-PURCHASER,bank,0,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,South,1,0,0,0,0,0
I-ACQUIRED,Bay,1,0,0,0,0,0
I-ACQUIRED,Savings,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Loan,1,0,0,0,0,0
I-ACQUIRED,Association,1,0,0,0,0,0
B-ACQLOC,Newport,1,0,1,0,0,0
I-ACQLOC,Beach,1,0,1,0,0,0
B-PURCHASER,Standard,1,0,0,0,0,0
I-PURCHASER,Pacific,1,0,0,0,0,0
I-PURCHASER,LP,1,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Caesars,1,0,0,0,0,0
I-ACQUIRED,World,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,casino,0,0,0,0,0,0
I-ACQBUS,hotels,0,0,0,0,0,0
B-ACQBUS,honeymoon,0,0,0,0,0,0
I-ACQBUS,resorts,0,0,0,0,0,0
B-ACQLOC,Nevada,1,0,1,0,0,0
B-ACQLOC,Pennsylvania's,1,0,1,0,0,0
I-ACQLOC,Pocono,1,0,1,0,0,0
I-ACQLOC,Mountains,1,0,1,0,0,0
B-PURCHASER,MTS,1,0,0,0,0,0
I-PURCHASER,Acquisition,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,started,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,tender,0,0,0,0,0,0
I-STATUS,offer,0,0,0,0,0,0
B-ACQUIRED,Imperial,1,0,0,0,0,0
I-ACQUIRED,Continental,1,0,0,0,0,0
I-ACQUIRED,Gas,1,0,0,0,0,0
I-ACQUIRED,Association,1,0,0,0,0,0
B-DLRAMT,one,0,0,0,0,0,0
I-DLRAMT,billion,0,0,0,0,0,0
I-DLRAMT,stg,0,0,0,0,0,0
B-PURCHASER,SHV,1,0,0,0,0,0
I-PURCHASER,(United,0,0,0,0,0,0
I-PURCHASER,Kingdom),1,0,0,0,0,0
I-PURCHASER,Holding,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
I-PURCHASER,Ltd,1,0,0,0,0,1
B-STATUS,making,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,tender,0,0,0,0,0,0
I-STATUS,offer,0,0,0,0,0,0
B-DLRAMT,500,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,First,1,0,0,0,0,0
I-PURCHASER,Boston,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Allegheny,1,0,0,0,0,0
I-SELLER,International,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,American,1,0,0,0,0,0
I-ACQUIRED,Motors,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,757,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlr,0,0,0,0,0,0
B-PURCHASER,Chrysler,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-ACQUIRED,Technology,1,0,0,0,0,0
I-ACQUIRED,Development,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,"350,000",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Leon,1,0,0,0,0,0
I-PURCHASER,Greenblatt,1,0,0,0,0,0
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,American,1,0,0,0,0,0
I-ACQUIRED,Motors,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,757,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,DLRS,1,0,0,0,0,0
B-PURCHASER,Chrysler,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Renault,1,0,0,0,0,0
B-STATUS,proposed,0,0,0,0,0,0
B-ACQUIRED,All,1,0,0,0,0,0
I-ACQUIRED,Ticket,1,0,0,0,0,0
I-ACQUIRED,Group,1,0,0,0,0,0
I-ACQUIRED,PLC,1,0,0,0,0,0
B-ACQBUS,special,0,0,0,0,0,0
I-ACQBUS,events,0,0,0,0,0,0
I-ACQBUS,travel,0,0,0,0,0,0
I-ACQBUS,company,0,0,0,0,0,0
B-ACQLOC,London,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
B-PURCHASER,Consolidated,1,0,0,0,0,0
I-PURCHASER,Grandview,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Imperial,1,0,0,0,0,0
I-ACQUIRED,Continental,1,0,0,0,0,0
I-ACQUIRED,Gas,1,0,0,0,0,0
I-ACQUIRED,Association,1,0,0,0,0,0
B-PURCHASER,Tractebel,1,0,0,0,0,0
I-PURCHASER,SA,1,0,0,0,0,0
B-PURCHASER,Groupe,1,0,0,0,0,0
I-PURCHASER,Bruxelles,1,0,0,0,0,0
I-PURCHASER,Lambert,1,0,0,0,0,0
I-PURCHASER,SA,1,0,0,0,0,0
B-ACQUIRED,five,0,0,0,0,0,0
I-ACQUIRED,rural,0,0,0,0,0,0
I-ACQUIRED,hospitals,0,0,0,0,0,0
B-DLRAMT,18,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,a,0,0,0,0,0,0
I-PURCHASER,private,0,0,0,0,0,0
I-PURCHASER,corporation,0,0,0,0,0,0
B-SELLER,National,1,0,0,0,0,0
I-SELLER,Heathcare,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,signed,0,0,0,0,0,0
I-STATUS,an,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Beatrice,1,0,0,0,0,0
I-ACQUIRED,U.S.,1,0,0,0,0,0
I-ACQUIRED,Food,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQBUS,bottled,0,0,0,0,0,0
I-ACQBUS,water,0,0,0,0,0,0
B-ACQLOC,Monterey,1,0,1,0,0,0
I-ACQLOC,"Park,",1,0,1,0,0,0
I-ACQLOC,Calif.,1,0,1,0,0,0
B-SELLER,BCI,1,0,0,0,0,0
I-SELLER,Holdings,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-ACQUIRED,Viacom,1,0,0,0,0,0
I-ACQUIRED,International,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,3.4,0,1,0,0,0,0
I-DLRAMT,billion,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,National,1,0,0,0,0,0
I-PURCHASER,Amusements,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,work,0,0,0,0,0,0
I-STATUS,together,0,0,0,0,0,0
B-ACQUIRED,Taft,1,0,0,0,0,0
I-ACQUIRED,Broadcasting,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-PURCHASER,Carl,1,0,0,0,0,0
I-PURCHASER,Lindner,1,0,0,0,0,0
B-STATUS,discussed,0,0,0,0,0,0
B-ACQUIRED,Hausereman,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Bahamas-based,1,0,0,0,0,0
I-PURCHASER,firm,0,0,0,0,0,0
B-ACQUIRED,Goodyear,1,0,0,0,0,0
I-ACQUIRED,Aerospace,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-DLRAMT,588,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,DLRS,1,0,0,0,0,0
B-PURCHASER,Loral,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Goodyear,1,0,0,0,0,0
I-SELLER,Tire,1,0,0,0,0,0
I-SELLER,and,0,0,0,0,0,0
I-SELLER,Rubber,1,0,0,0,0,0
I-SELLER,Co,1,0,0,0,0,1
B-ACQUIRED,Kaiser,1,0,0,0,0,0
I-ACQUIRED,Cement's,1,0,0,0,0,0
I-ACQUIRED,Northwest,1,0,0,0,0,0
I-ACQUIRED,Terminals,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Montana,1,0,0,0,0,0
I-ACQUIRED,City,1,0,0,0,0,0
I-ACQUIRED,plant,0,0,0,0,0,0
B-ACQBUS,cement,0,0,0,0,0,0
I-ACQBUS,producer,0,0,0,0,0,0
B-DLRAMT,50.2,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Lone,1,0,0,0,0,0
I-PURCHASER,Star,1,0,0,0,0,0
I-PURCHASER,Industries,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-PURCHASER,Ash,1,0,0,0,0,0
I-PURCHASER,Grove,1,0,0,0,0,0
I-PURCHASER,Cement,1,0,0,0,0,0
I-PURCHASER,West,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Hanson,1,0,0,0,0,0
I-SELLER,Industries,1,0,0,0,0,0
B-ACQUIRED,Marketech,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,patient-ready,0,0,0,0,0,0
I-ACQBUS,home,0,0,0,0,0,0
I-ACQBUS,infusion,0,0,0,0,0,0
I-ACQBUS,therapy,0,0,0,0,0,0
I-ACQBUS,products,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,services,0,0,0,0,0,0
B-ACQLOC,New,1,0,1,0,0,0
I-ACQLOC,Jersery,1,0,1,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Continental,1,0,0,0,0,0
I-PURCHASER,Health,1,0,0,0,0,0
I-PURCHASER,Affiliates,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Gleason,1,0,0,0,0,0
I-ACQUIRED,Securities,1,0,0,0,0,0
I-ACQUIRED,Service,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQUIRED,Gleason,1,0,0,0,0,0
I-ACQUIRED,Plant,1,0,0,0,0,0
I-ACQUIRED,Security,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,security,0,0,0,0,0,0
I-ACQBUS,guard,0,0,0,0,0,0
I-ACQBUS,services,0,0,0,0,0,0
B-ACQLOC,New,1,0,1,0,0,0
I-ACQLOC,York,1,0,1,0,0,0
B-ACQLOC,Connecticut,1,0,1,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Sahlen,1,0,0,0,0,0
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Associates,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Triplett,1,0,0,0,0,0
I-ACQUIRED,Electrical,1,0,0,0,0,0
I-ACQUIRED,Instrument,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQUIRED,Alltest,1,0,0,0,0,0
B-ACQLOC,"Bluffton,",1,0,1,0,0,0
I-ACQLOC,Ohio,1,0,1,0,0,0
B-ACQLOC,Hoffman,1,0,1,0,0,0
I-ACQLOC,"Estates,",1,0,1,0,0,0
I-ACQLOC,Ill.,1,0,1,0,0,0
B-SELLER,Penril,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,seeking,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,sell,0,0,0,0,0,0
B-ACQUIRED,Biltmore,1,0,0,0,0,0
I-ACQUIRED,Hotel,1,0,0,0,0,0
B-ACQLOC,Santa,1,0,1,0,0,0
I-ACQLOC,Barbara,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
I-DLRAMT,amount,0,0,0,0,0,0
B-PURCHASER,Four,1,0,0,0,0,0
I-PURCHASER,Seasons,1,0,0,0,0,0
I-PURCHASER,Hotels,1,0,0,0,0,0
B-PURCHASER,VMS,1,0,0,0,0,0
I-PURCHASER,Realty,1,0,0,0,0,0
I-PURCHASER,Partners,1,0,0,0,0,0
B-SELLER,Marriott,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,purchase,0,0,0,0,0,0
B-ACQUIRED,American,1,0,0,0,0,0
I-ACQUIRED,Video,1,0,0,0,0,0
I-ACQUIRED,Group,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,video,0,0,0,0,0,0
I-ACQBUS,rental,0,0,0,0,0,0
I-ACQBUS,concessions,0,0,0,0,0,0
B-PURCHASER,Paralax,1,0,0,0,0,0
I-PURCHASER,Video,1,0,0,0,0,0
I-PURCHASER,Enterprises,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,agreeed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,acquire,0,0,0,0,0,0
B-ACQUIRED,South,1,0,0,0,0,0
I-ACQUIRED,Western,1,0,0,0,0,0
I-ACQUIRED,Engineering,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-ACQBUS,heat,0,0,0,0,0,0
I-ACQBUS,transfer,0,0,0,0,0,0
I-ACQBUS,equipment,0,0,0,0,0,0
B-DLRAMT,12.5,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,DLR,1,0,0,0,0,0
B-PURCHASER,Senior,1,0,0,0,0,0
I-PURCHASER,Engineering,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
I-PURCHASER,Plc,1,0,0,0,0,0
B-SELLER,Cronus,1,0,0,0,0,0
I-SELLER,Industries,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,reached,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Trico,1,0,0,0,0,0
I-ACQUIRED,Industries,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Paccar,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,proposed,0,0,0,0,0,0
B-ACQUIRED,Hughes,1,0,0,0,0,0
I-ACQUIRED,Tool,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-PURCHASER,Baker,1,0,0,0,0,0
I-PURCHASER,International,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,approved,0,0,0,0,0,0
B-ACQUIRED,Taft,1,0,0,0,0,0
I-ACQUIRED,Braodacasting,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-PURCHASER,Theta,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,decided,0,0,0,0,0,0
I-STATUS,not,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,accept,0,0,0,0,0,0
B-ACQUIRED,Taft,1,0,0,0,0,0
I-ACQUIRED,Broadcasting,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-PURCHASER,Dudley,1,0,0,0,0,0
I-PURCHASER,Taft,1,0,0,0,0,0
B-PURCHASER,Narragansett,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,intend,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,pursue,0,0,0,0,0,0
B-ACQUIRED,Winley,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,homebuilder,0,0,0,0,0,0
B-ACQLOC,"Englewood,",1,0,1,0,0,0
I-ACQLOC,Colo.,1,0,1,0,0,0
B-PURCHASER,CONCORDE,1,0,0,0,0,0
I-PURCHASER,VENTURES,1,0,0,0,0,0
I-PURCHASER,INC,1,0,0,0,0,0
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
B-ACQUIRED,Princeville,1,0,0,0,0,0
I-ACQUIRED,Development,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Qintex,1,0,0,0,0,0
I-PURCHASER,America,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-STATUS,extending,0,0,0,0,0,0
I-STATUS,its,0,0,0,0,0,0
I-STATUS,offer,0,0,0,0,0,0
B-ACQUIRED,industrial,0,0,0,0,0,0
I-ACQUIRED,products,0,0,0,0,0,0
I-ACQUIRED,group,0,0,0,0,0,0
B-ACQBUS,standard,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,custom,0,0,0,0,0,0
I-ACQBUS,engineered,0,0,0,0,0,0
I-ACQBUS,centrifugal,0,0,0,0,0,0
I-ACQBUS,pumps,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,mechanical,0,0,0,0,0,0
I-ACQBUS,seals,0,0,0,0,0,0
B-ACQBUS,advanced,0,0,0,0,0,0
I-ACQBUS,controls,0,0,0,0,0,0
B-ACQLOC,Long,1,0,1,0,0,0
I-ACQLOC,"Beach,",1,0,1,0,0,0
I-ACQLOC,California,1,0,1,0,0,0
B-DLRAMT,240,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,DLRS,1,0,0,0,0,0
B-PURCHASER,Clayton,1,0,0,0,0,0
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Dubilier,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Borg-Warner,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,sell,0,0,0,0,0,0
B-PURCHASER,Merrill,1,0,0,0,0,0
I-PURCHASER,Lynch,1,0,0,0,0,0
I-PURCHASER,Canada,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,considering,0,0,0,0,1,0
B-ACQUIRED,High,1,0,0,0,0,0
I-ACQUIRED,Technology,1,0,0,0,0,0
B-ACQBUS,publishes,0,0,0,0,0,0
I-ACQBUS,information,0,0,0,0,0,0
I-ACQBUS,about,0,0,0,0,1,0
I-ACQBUS,emerging,0,0,0,0,0,0
I-ACQBUS,technologies,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,their,0,0,0,0,0,0
I-ACQBUS,impact,0,0,0,0,0,0
I-ACQBUS,on,0,0,0,0,1,0
I-ACQBUS,business,0,0,0,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Biotech,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Goldhirsh,1,0,0,0,0,0
I-SELLER,Group,1,0,0,0,0,0
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,buy,0,0,0,0,0,0
B-ACQUIRED,Instinet,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Reuters,1,0,0,0,0,0
I-PURCHASER,Holdings,1,0,0,0,0,0
I-PURCHASER,PLC,1,0,0,0,0,0
B-STATUS,proposed,0,0,0,0,0,0
B-ACQUIRED,Bancroft,1,0,0,0,0,0
I-ACQUIRED,Convertible,1,0,0,0,0,0
I-ACQUIRED,Fund,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Zico,1,0,0,0,0,0
I-PURCHASER,INvestment,1,0,0,0,0,0
I-PURCHASER,Holdings,1,0,0,0,0,0
I-PURCHASER,INc,1,0,0,0,0,0
B-ACQUIRED,Protein,1,0,0,0,0,0
I-ACQUIRED,Databases,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Millipore,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Biopool,1,0,0,0,0,0
I-ACQUIRED,AB,1,0,0,0,0,0
B-ACQBUS,cardiovascular,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,fibrinolytic,0,0,0,0,0,0
I-ACQBUS,products,0,0,0,0,0,0
B-ACQLOC,"Umea,",1,0,1,0,0,0
I-ACQLOC,Sweden,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
I-DLRAMT,terms,0,0,0,0,0,0
B-PURCHASER,CytRx,1,0,0,0,0,0
I-PURCHASER,Biopool,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-ACQUIRED,Golden,1,0,0,0,0,0
I-ACQUIRED,Nugget,1,0,0,0,0,0
I-ACQUIRED,Casino,1,0,0,0,0,0
I-ACQUIRED,Hotel,1,0,0,0,0,0
B-ACQLOC,Atlantic,1,0,1,0,0,0
I-ACQLOC,"City,",1,0,1,0,0,0
I-ACQLOC,New,1,0,1,0,0,0
I-ACQLOC,Jersey,1,0,1,0,0,0
B-PURCHASER,Bally,1,0,0,0,0,0
I-PURCHASER,Manufacturing,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Golden,1,0,0,0,0,0
I-SELLER,Nugget,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Sanchez,1,0,0,0,0,0
I-ACQUIRED,Computer,1,0,0,0,0,0
I-ACQUIRED,Associates,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,computer,0,0,0,0,0,0
I-ACQBUS,software,0,0,0,0,0,0
B-ACQLOC,"Malvern,",1,0,1,0,0,0
I-ACQLOC,Pa,1,0,1,0,0,0
B-DLRAMT,2.5,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlr,0,0,0,0,0,0
B-PURCHASER,Safeguard,1,0,0,0,0,0
I-PURCHASER,Scientifics,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Princeville,1,0,0,0,0,0
I-ACQUIRED,Airways,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Aloha,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Princeville,1,0,0,0,0,0
I-SELLER,Development,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,terms,0,0,0,0,0,0
B-ACQUIRED,Seashore,1,0,0,0,0,0
I-ACQUIRED,Bankshares,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,New,1,0,0,0,0,0
I-PURCHASER,Hampshire,1,0,0,0,0,0
I-PURCHASER,Savings,1,0,0,0,0,0
I-PURCHASER,Bank,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
